   lon          lat            geox            geoy        i     j     g 
   196.23861    64.858692       -461150.0       1689250.0    14     8   462 
   196.24070    64.858823       -461050.0       1689250.0    15     8   463 
   196.24278    64.858954       -460950.0       1689250.0    16     8   464 
   196.24487    64.859086       -460850.0       1689250.0    17     8   465 
   196.24696    64.859217       -460750.0       1689250.0    18     8   466 
   196.24904    64.859348       -460650.0       1689250.0    19     8   467 
   196.25113    64.859479       -460550.0       1689250.0    20     8   468 
   196.25322    64.859610       -460450.0       1689250.0    21     8   469 
   196.25530    64.859741       -460350.0       1689250.0    22     8   470 
   196.25739    64.859873       -460250.0       1689250.0    23     8   471 
   196.25948    64.860004       -460150.0       1689250.0    24     8   472 
   196.26156    64.860135       -460050.0       1689250.0    25     8   473 
   196.26365    64.860266       -459950.0       1689250.0    26     8   474 
   196.26574    64.860397       -459850.0       1689250.0    27     8   475 
   196.26782    64.860528       -459750.0       1689250.0    28     8   476 
   196.26991    64.860659       -459650.0       1689250.0    29     8   477 
   196.27200    64.860789       -459550.0       1689250.0    30     8   478 
   196.27408    64.860920       -459450.0       1689250.0    31     8   479 
   196.27617    64.861051       -459350.0       1689250.0    32     8   480 
   196.27826    64.861182       -459250.0       1689250.0    33     8   481 
   196.28034    64.861313       -459150.0       1689250.0    34     8   482 
   196.28243    64.861443       -459050.0       1689250.0    35     8   483 
   196.28452    64.861574       -458950.0       1689250.0    36     8   484 
   196.28660    64.861705       -458850.0       1689250.0    37     8   485 
   196.28869    64.861836       -458750.0       1689250.0    38     8   486 
   196.29078    64.861966       -458650.0       1689250.0    39     8   487 
   196.29286    64.862097       -458550.0       1689250.0    40     8   488 
   196.29495    64.862227       -458450.0       1689250.0    41     8   489 
   196.29704    64.862358       -458350.0       1689250.0    42     8   490 
   196.29912    64.862489       -458250.0       1689250.0    43     8   491 
   196.30121    64.862619       -458150.0       1689250.0    44     8   492 
   196.30330    64.862750       -458050.0       1689250.0    45     8   493 
   196.30539    64.862880       -457950.0       1689250.0    46     8   494 
   196.30747    64.863010       -457850.0       1689250.0    47     8   495 
   196.30956    64.863141       -457750.0       1689250.0    48     8   496 
   196.31165    64.863271       -457650.0       1689250.0    49     8   497 
   196.31373    64.863402       -457550.0       1689250.0    50     8   498 
   196.31582    64.863532       -457450.0       1689250.0    51     8   499 
   196.31791    64.863662       -457350.0       1689250.0    52     8   500 
   196.32000    64.863792       -457250.0       1689250.0    53     8   501 
   196.32208    64.863923       -457150.0       1689250.0    54     8   502 
   196.32417    64.864053       -457050.0       1689250.0    55     8   503 
   196.32626    64.864183       -456950.0       1689250.0    56     8   504 
   196.32834    64.864313       -456850.0       1689250.0    57     8   505 
   196.33043    64.864443       -456750.0       1689250.0    58     8   506 
   196.33252    64.864573       -456650.0       1689250.0    59     8   507 
   196.33461    64.864703       -456550.0       1689250.0    60     8   508 
   196.33669    64.864833       -456450.0       1689250.0    61     8   509 
   196.33878    64.864963       -456350.0       1689250.0    62     8   510 
   196.34087    64.865093       -456250.0       1689250.0    63     8   511 
   196.34296    64.865223       -456150.0       1689250.0    64     8   512 
   196.21180    64.856095       -462450.0       1689150.0     1     9   513 
   196.21389    64.856227       -462350.0       1689150.0     2     9   514 
   196.21597    64.856358       -462250.0       1689150.0     3     9   515 
   196.21806    64.856490       -462150.0       1689150.0     4     9   516 
   196.22014    64.856622       -462050.0       1689150.0     5     9   517 
   196.22223    64.856753       -461950.0       1689150.0     6     9   518 
   196.22432    64.856885       -461850.0       1689150.0     7     9   519 
   196.22640    64.857016       -461750.0       1689150.0     8     9   520 
   196.22849    64.857148       -461650.0       1689150.0     9     9   521 
   196.23058    64.857279       -461550.0       1689150.0    10     9   522 
   196.23266    64.857411       -461450.0       1689150.0    11     9   523 
   196.23475    64.857542       -461350.0       1689150.0    12     9   524 
   196.23683    64.857673       -461250.0       1689150.0    13     9   525 
   196.23892    64.857805       -461150.0       1689150.0    14     9   526 
   196.24101    64.857936       -461050.0       1689150.0    15     9   527 
   196.24309    64.858067       -460950.0       1689150.0    16     9   528 
   196.24518    64.858199       -460850.0       1689150.0    17     9   529 
   196.24727    64.858330       -460750.0       1689150.0    18     9   530 
   196.24935    64.858461       -460650.0       1689150.0    19     9   531 
   196.25144    64.858592       -460550.0       1689150.0    20     9   532 
   196.25353    64.858723       -460450.0       1689150.0    21     9   533 
   196.25561    64.858854       -460350.0       1689150.0    22     9   534 
   196.25770    64.858985       -460250.0       1689150.0    23     9   535 
   196.25978    64.859117       -460150.0       1689150.0    24     9   536 
   196.26187    64.859248       -460050.0       1689150.0    25     9   537 
   196.26396    64.859379       -459950.0       1689150.0    26     9   538 
   196.26604    64.859510       -459850.0       1689150.0    27     9   539 
   196.26813    64.859640       -459750.0       1689150.0    28     9   540 
   196.27022    64.859771       -459650.0       1689150.0    29     9   541 
   196.27230    64.859902       -459550.0       1689150.0    30     9   542 
   196.27439    64.860033       -459450.0       1689150.0    31     9   543 
   196.27648    64.860164       -459350.0       1689150.0    32     9   544 
   196.27856    64.860295       -459250.0       1689150.0    33     9   545 
   196.28065    64.860426       -459150.0       1689150.0    34     9   546 
   196.28274    64.860556       -459050.0       1689150.0    35     9   547 
   196.28482    64.860687       -458950.0       1689150.0    36     9   548 
   196.28691    64.860818       -458850.0       1689150.0    37     9   549 
   196.28900    64.860948       -458750.0       1689150.0    38     9   550 
   196.29108    64.861079       -458650.0       1689150.0    39     9   551 
   196.29317    64.861210       -458550.0       1689150.0    40     9   552 
   196.29526    64.861340       -458450.0       1689150.0    41     9   553 
   196.29735    64.861471       -458350.0       1689150.0    42     9   554 
   196.29943    64.861601       -458250.0       1689150.0    43     9   555 
   196.30152    64.861732       -458150.0       1689150.0    44     9   556 
   196.30361    64.861862       -458050.0       1689150.0    45     9   557 
   196.30569    64.861993       -457950.0       1689150.0    46     9   558 
   196.30778    64.862123       -457850.0       1689150.0    47     9   559 
   196.30987    64.862254       -457750.0       1689150.0    48     9   560 
   196.31195    64.862384       -457650.0       1689150.0    49     9   561 
   196.31404    64.862514       -457550.0       1689150.0    50     9   562 
   196.31613    64.862645       -457450.0       1689150.0    51     9   563 
   196.31821    64.862775       -457350.0       1689150.0    52     9   564 
   196.32030    64.862905       -457250.0       1689150.0    53     9   565 
   196.32239    64.863035       -457150.0       1689150.0    54     9   566 
   196.32448    64.863166       -457050.0       1689150.0    55     9   567 
   196.32656    64.863296       -456950.0       1689150.0    56     9   568 
   196.32865    64.863426       -456850.0       1689150.0    57     9   569 
   196.33074    64.863556       -456750.0       1689150.0    58     9   570 
   196.33282    64.863686       -456650.0       1689150.0    59     9   571 
   196.33491    64.863816       -456550.0       1689150.0    60     9   572 
   196.33700    64.863946       -456450.0       1689150.0    61     9   573 
   196.33909    64.864076       -456350.0       1689150.0    62     9   574 
   196.34117    64.864206       -456250.0       1689150.0    63     9   575 
   196.34326    64.864336       -456150.0       1689150.0    64     9   576 
   196.21211    64.855208       -462450.0       1689050.0     1    10   577 
   196.21420    64.855340       -462350.0       1689050.0     2    10   578 
   196.21628    64.855471       -462250.0       1689050.0     3    10   579 
   196.21837    64.855603       -462150.0       1689050.0     4    10   580 
   196.22045    64.855735       -462050.0       1689050.0     5    10   581 
   196.22254    64.855866       -461950.0       1689050.0     6    10   582 
   196.22463    64.855998       -461850.0       1689050.0     7    10   583 
   196.22671    64.856129       -461750.0       1689050.0     8    10   584 
   196.22880    64.856261       -461650.0       1689050.0     9    10   585 
   196.23088    64.856392       -461550.0       1689050.0    10    10   586 
   196.23297    64.856524       -461450.0       1689050.0    11    10   587 
   196.23506    64.856655       -461350.0       1689050.0    12    10   588 
   196.23714    64.856786       -461250.0       1689050.0    13    10   589 
   196.23923    64.856918       -461150.0       1689050.0    14    10   590 
   196.24132    64.857049       -461050.0       1689050.0    15    10   591 
   196.24340    64.857180       -460950.0       1689050.0    16    10   592 
   196.24549    64.857311       -460850.0       1689050.0    17    10   593 
   196.24757    64.857443       -460750.0       1689050.0    18    10   594 
   196.24966    64.857574       -460650.0       1689050.0    19    10   595 
   196.25175    64.857705       -460550.0       1689050.0    20    10   596 
   196.25383    64.857836       -460450.0       1689050.0    21    10   597 
   196.25592    64.857967       -460350.0       1689050.0    22    10   598 
   196.25801    64.858098       -460250.0       1689050.0    23    10   599 
   196.26009    64.858229       -460150.0       1689050.0    24    10   600 
   196.26218    64.858360       -460050.0       1689050.0    25    10   601 
   196.26427    64.858491       -459950.0       1689050.0    26    10   602 
   196.26635    64.858622       -459850.0       1689050.0    27    10   603 
   196.26844    64.858753       -459750.0       1689050.0    28    10   604 
   196.27053    64.858884       -459650.0       1689050.0    29    10   605 
   196.27261    64.859015       -459550.0       1689050.0    30    10   606 
   196.27470    64.859146       -459450.0       1689050.0    31    10   607 
   196.27679    64.859277       -459350.0       1689050.0    32    10   608 
   196.27887    64.859408       -459250.0       1689050.0    33    10   609 
   196.28096    64.859538       -459150.0       1689050.0    34    10   610 
   196.28304    64.859669       -459050.0       1689050.0    35    10   611 
   196.28513    64.859800       -458950.0       1689050.0    36    10   612 
   196.28722    64.859931       -458850.0       1689050.0    37    10   613 
   196.28931    64.860061       -458750.0       1689050.0    38    10   614 
   196.29139    64.860192       -458650.0       1689050.0    39    10   615 
   196.29348    64.860323       -458550.0       1689050.0    40    10   616 
   196.29557    64.860453       -458450.0       1689050.0    41    10   617 
   196.29765    64.860584       -458350.0       1689050.0    42    10   618 
   196.29974    64.860714       -458250.0       1689050.0    43    10   619 
   196.30183    64.860845       -458150.0       1689050.0    44    10   620 
   196.30391    64.860975       -458050.0       1689050.0    45    10   621 
   196.30600    64.861106       -457950.0       1689050.0    46    10   622 
   196.30809    64.861236       -457850.0       1689050.0    47    10   623 
   196.31017    64.861366       -457750.0       1689050.0    48    10   624 
   196.31226    64.861497       -457650.0       1689050.0    49    10   625 
   196.31435    64.861627       -457550.0       1689050.0    50    10   626 
   196.31643    64.861757       -457450.0       1689050.0    51    10   627 
   196.31852    64.861888       -457350.0       1689050.0    52    10   628 
   196.32061    64.862018       -457250.0       1689050.0    53    10   629 
   196.32270    64.862148       -457150.0       1689050.0    54    10   630 
   196.32478    64.862278       -457050.0       1689050.0    55    10   631 
   196.32687    64.862409       -456950.0       1689050.0    56    10   632 
   196.32896    64.862539       -456850.0       1689050.0    57    10   633 
   196.33104    64.862669       -456750.0       1689050.0    58    10   634 
   196.33313    64.862799       -456650.0       1689050.0    59    10   635 
   196.33522    64.862929       -456550.0       1689050.0    60    10   636 
   196.33730    64.863059       -456450.0       1689050.0    61    10   637 
   196.33939    64.863189       -456350.0       1689050.0    62    10   638 
   196.34148    64.863319       -456250.0       1689050.0    63    10   639 
   196.34357    64.863449       -456150.0       1689050.0    64    10   640 
   196.21242    64.854321       -462450.0       1688950.0     1    11   641 
   196.21450    64.854453       -462350.0       1688950.0     2    11   642 
   196.21659    64.854584       -462250.0       1688950.0     3    11   643 
   196.21868    64.854716       -462150.0       1688950.0     4    11   644 
   196.22076    64.854848       -462050.0       1688950.0     5    11   645 
   196.22285    64.854979       -461950.0       1688950.0     6    11   646 
   196.22494    64.855111       -461850.0       1688950.0     7    11   647 
   196.22702    64.855242       -461750.0       1688950.0     8    11   648 
   196.22911    64.855374       -461650.0       1688950.0     9    11   649 
   196.23119    64.855505       -461550.0       1688950.0    10    11   650 
   196.23328    64.855637       -461450.0       1688950.0    11    11   651 
   196.23537    64.855768       -461350.0       1688950.0    12    11   652 
   196.23745    64.855899       -461250.0       1688950.0    13    11   653 
   196.23954    64.856031       -461150.0       1688950.0    14    11   654 
   196.24162    64.856162       -461050.0       1688950.0    15    11   655 
   196.24371    64.856293       -460950.0       1688950.0    16    11   656 
   196.24580    64.856424       -460850.0       1688950.0    17    11   657 
   196.24788    64.856556       -460750.0       1688950.0    18    11   658 
   196.24997    64.856687       -460650.0       1688950.0    19    11   659 
   196.25206    64.856818       -460550.0       1688950.0    20    11   660 
   196.25414    64.856949       -460450.0       1688950.0    21    11   661 
   196.25623    64.857080       -460350.0       1688950.0    22    11   662 
   196.25831    64.857211       -460250.0       1688950.0    23    11   663 
   196.26040    64.857342       -460150.0       1688950.0    24    11   664 
   196.26249    64.857473       -460050.0       1688950.0    25    11   665 
   196.26457    64.857604       -459950.0       1688950.0    26    11   666 
   196.26666    64.857735       -459850.0       1688950.0    27    11   667 
   196.26875    64.857866       -459750.0       1688950.0    28    11   668 
   196.27083    64.857997       -459650.0       1688950.0    29    11   669 
   196.27292    64.858128       -459550.0       1688950.0    30    11   670 
   196.27501    64.858259       -459450.0       1688950.0    31    11   671 
   196.27709    64.858390       -459350.0       1688950.0    32    11   672 
   196.27918    64.858521       -459250.0       1688950.0    33    11   673 
   196.28127    64.858651       -459150.0       1688950.0    34    11   674 
   196.28335    64.858782       -459050.0       1688950.0    35    11   675 
   196.28544    64.858913       -458950.0       1688950.0    36    11   676 
   196.28753    64.859043       -458850.0       1688950.0    37    11   677 
   196.28961    64.859174       -458750.0       1688950.0    38    11   678 
   196.29170    64.859305       -458650.0       1688950.0    39    11   679 
   196.29379    64.859435       -458550.0       1688950.0    40    11   680 
   196.29587    64.859566       -458450.0       1688950.0    41    11   681 
   196.29796    64.859697       -458350.0       1688950.0    42    11   682 
   196.30005    64.859827       -458250.0       1688950.0    43    11   683 
   196.30213    64.859958       -458150.0       1688950.0    44    11   684 
   196.30422    64.860088       -458050.0       1688950.0    45    11   685 
   196.30631    64.860218       -457950.0       1688950.0    46    11   686 
   196.30839    64.860349       -457850.0       1688950.0    47    11   687 
   196.31048    64.860479       -457750.0       1688950.0    48    11   688 
   196.31257    64.860610       -457650.0       1688950.0    49    11   689 
   196.31465    64.860740       -457550.0       1688950.0    50    11   690 
   196.31674    64.860870       -457450.0       1688950.0    51    11   691 
   196.31883    64.861000       -457350.0       1688950.0    52    11   692 
   196.32091    64.861131       -457250.0       1688950.0    53    11   693 
   196.32300    64.861261       -457150.0       1688950.0    54    11   694 
   196.32509    64.861391       -457050.0       1688950.0    55    11   695 
   196.32718    64.861521       -456950.0       1688950.0    56    11   696 
   196.32926    64.861651       -456850.0       1688950.0    57    11   697 
   196.33135    64.861782       -456750.0       1688950.0    58    11   698 
   196.33344    64.861912       -456650.0       1688950.0    59    11   699 
   196.33552    64.862042       -456550.0       1688950.0    60    11   700 
   196.33761    64.862172       -456450.0       1688950.0    61    11   701 
   196.33970    64.862302       -456350.0       1688950.0    62    11   702 
   196.34179    64.862432       -456250.0       1688950.0    63    11   703 
   196.34387    64.862562       -456150.0       1688950.0    64    11   704 
   196.21273    64.853434       -462450.0       1688850.0     1    12   705 
   196.21481    64.853566       -462350.0       1688850.0     2    12   706 
   196.21690    64.853697       -462250.0       1688850.0     3    12   707 
   196.21899    64.853829       -462150.0       1688850.0     4    12   708 
   196.22107    64.853961       -462050.0       1688850.0     5    12   709 
   196.22316    64.854092       -461950.0       1688850.0     6    12   710 
   196.22524    64.854224       -461850.0       1688850.0     7    12   711 
   196.22733    64.854355       -461750.0       1688850.0     8    12   712 
   196.22942    64.854487       -461650.0       1688850.0     9    12   713 
   196.23150    64.854618       -461550.0       1688850.0    10    12   714 
   196.23359    64.854749       -461450.0       1688850.0    11    12   715 
   196.23567    64.854881       -461350.0       1688850.0    12    12   716 
   196.23776    64.855012       -461250.0       1688850.0    13    12   717 
   196.23985    64.855144       -461150.0       1688850.0    14    12   718 
   196.24193    64.855275       -461050.0       1688850.0    15    12   719 
   196.24402    64.855406       -460950.0       1688850.0    16    12   720 
   196.24611    64.855537       -460850.0       1688850.0    17    12   721 
   196.24819    64.855669       -460750.0       1688850.0    18    12   722 
   196.25028    64.855800       -460650.0       1688850.0    19    12   723 
   196.25236    64.855931       -460550.0       1688850.0    20    12   724 
   196.25445    64.856062       -460450.0       1688850.0    21    12   725 
   196.25654    64.856193       -460350.0       1688850.0    22    12   726 
   196.25862    64.856324       -460250.0       1688850.0    23    12   727 
   196.26071    64.856455       -460150.0       1688850.0    24    12   728 
   196.26280    64.856586       -460050.0       1688850.0    25    12   729 
   196.26488    64.856717       -459950.0       1688850.0    26    12   730 
   196.26697    64.856848       -459850.0       1688850.0    27    12   731 
   196.26905    64.856979       -459750.0       1688850.0    28    12   732 
   196.27114    64.857110       -459650.0       1688850.0    29    12   733 
   196.27323    64.857241       -459550.0       1688850.0    30    12   734 
   196.27531    64.857372       -459450.0       1688850.0    31    12   735 
   196.27740    64.857503       -459350.0       1688850.0    32    12   736 
   196.27949    64.857633       -459250.0       1688850.0    33    12   737 
   196.28157    64.857764       -459150.0       1688850.0    34    12   738 
   196.28366    64.857895       -459050.0       1688850.0    35    12   739 
   196.28575    64.858026       -458950.0       1688850.0    36    12   740 
   196.28783    64.858156       -458850.0       1688850.0    37    12   741 
   196.28992    64.858287       -458750.0       1688850.0    38    12   742 
   196.29201    64.858418       -458650.0       1688850.0    39    12   743 
   196.29409    64.858548       -458550.0       1688850.0    40    12   744 
   196.29618    64.858679       -458450.0       1688850.0    41    12   745 
   196.29827    64.858809       -458350.0       1688850.0    42    12   746 
   196.30035    64.858940       -458250.0       1688850.0    43    12   747 
   196.30244    64.859070       -458150.0       1688850.0    44    12   748 
   196.30453    64.859201       -458050.0       1688850.0    45    12   749 
   196.30661    64.859331       -457950.0       1688850.0    46    12   750 
   196.30870    64.859462       -457850.0       1688850.0    47    12   751 
   196.31079    64.859592       -457750.0       1688850.0    48    12   752 
   196.31287    64.859722       -457650.0       1688850.0    49    12   753 
   196.31496    64.859853       -457550.0       1688850.0    50    12   754 
   196.31705    64.859983       -457450.0       1688850.0    51    12   755 
   196.31913    64.860113       -457350.0       1688850.0    52    12   756 
   196.32122    64.860244       -457250.0       1688850.0    53    12   757 
   196.32331    64.860374       -457150.0       1688850.0    54    12   758 
   196.32539    64.860504       -457050.0       1688850.0    55    12   759 
   196.32748    64.860634       -456950.0       1688850.0    56    12   760 
   196.32957    64.860764       -456850.0       1688850.0    57    12   761 
   196.33166    64.860894       -456750.0       1688850.0    58    12   762 
   196.33374    64.861024       -456650.0       1688850.0    59    12   763 
   196.33583    64.861154       -456550.0       1688850.0    60    12   764 
   196.33792    64.861284       -456450.0       1688850.0    61    12   765 
   196.34000    64.861414       -456350.0       1688850.0    62    12   766 
   196.34209    64.861544       -456250.0       1688850.0    63    12   767 
   196.34418    64.861674       -456150.0       1688850.0    64    12   768 
   196.21304    64.852547       -462450.0       1688750.0     1    13   769 
   196.21512    64.852679       -462350.0       1688750.0     2    13   770 
   196.21721    64.852810       -462250.0       1688750.0     3    13   771 
   196.21930    64.852942       -462150.0       1688750.0     4    13   772 
   196.22138    64.853074       -462050.0       1688750.0     5    13   773 
   196.22347    64.853205       -461950.0       1688750.0     6    13   774 
   196.22555    64.853337       -461850.0       1688750.0     7    13   775 
   196.22764    64.853468       -461750.0       1688750.0     8    13   776 
   196.22973    64.853600       -461650.0       1688750.0     9    13   777 
   196.23181    64.853731       -461550.0       1688750.0    10    13   778 
   196.23390    64.853862       -461450.0       1688750.0    11    13   779 
   196.23598    64.853994       -461350.0       1688750.0    12    13   780 
   196.23807    64.854125       -461250.0       1688750.0    13    13   781 
   196.24016    64.854256       -461150.0       1688750.0    14    13   782 
   196.24224    64.854388       -461050.0       1688750.0    15    13   783 
   196.24433    64.854519       -460950.0       1688750.0    16    13   784 
   196.24641    64.854650       -460850.0       1688750.0    17    13   785 
   196.24850    64.854782       -460750.0       1688750.0    18    13   786 
   196.25059    64.854913       -460650.0       1688750.0    19    13   787 
   196.25267    64.855044       -460550.0       1688750.0    20    13   788 
   196.25476    64.855175       -460450.0       1688750.0    21    13   789 
   196.25684    64.855306       -460350.0       1688750.0    22    13   790 
   196.25893    64.855437       -460250.0       1688750.0    23    13   791 
   196.26102    64.855568       -460150.0       1688750.0    24    13   792 
   196.26310    64.855699       -460050.0       1688750.0    25    13   793 
   196.26519    64.855830       -459950.0       1688750.0    26    13   794 
   196.26728    64.855961       -459850.0       1688750.0    27    13   795 
   196.26936    64.856092       -459750.0       1688750.0    28    13   796 
   196.27145    64.856223       -459650.0       1688750.0    29    13   797 
   196.27354    64.856354       -459550.0       1688750.0    30    13   798 
   196.27562    64.856485       -459450.0       1688750.0    31    13   799 
   196.27771    64.856616       -459350.0       1688750.0    32    13   800 
   196.27979    64.856746       -459250.0       1688750.0    33    13   801 
   196.28188    64.856877       -459150.0       1688750.0    34    13   802 
   196.28397    64.857008       -459050.0       1688750.0    35    13   803 
   196.28605    64.857139       -458950.0       1688750.0    36    13   804 
   196.28814    64.857269       -458850.0       1688750.0    37    13   805 
   196.29023    64.857400       -458750.0       1688750.0    38    13   806 
   196.29231    64.857530       -458650.0       1688750.0    39    13   807 
   196.29440    64.857661       -458550.0       1688750.0    40    13   808 
   196.29649    64.857792       -458450.0       1688750.0    41    13   809 
   196.29857    64.857922       -458350.0       1688750.0    42    13   810 
   196.30066    64.858053       -458250.0       1688750.0    43    13   811 
   196.30275    64.858183       -458150.0       1688750.0    44    13   812 
   196.30483    64.858314       -458050.0       1688750.0    45    13   813 
   196.30692    64.858444       -457950.0       1688750.0    46    13   814 
   196.30901    64.858574       -457850.0       1688750.0    47    13   815 
   196.31109    64.858705       -457750.0       1688750.0    48    13   816 
   196.31318    64.858835       -457650.0       1688750.0    49    13   817 
   196.31527    64.858966       -457550.0       1688750.0    50    13   818 
   196.31735    64.859096       -457450.0       1688750.0    51    13   819 
   196.31944    64.859226       -457350.0       1688750.0    52    13   820 
   196.32153    64.859356       -457250.0       1688750.0    53    13   821 
   196.32361    64.859487       -457150.0       1688750.0    54    13   822 
   196.32570    64.859617       -457050.0       1688750.0    55    13   823 
   196.32779    64.859747       -456950.0       1688750.0    56    13   824 
   196.32987    64.859877       -456850.0       1688750.0    57    13   825 
   196.33196    64.860007       -456750.0       1688750.0    58    13   826 
   196.33405    64.860137       -456650.0       1688750.0    59    13   827 
   196.33614    64.860267       -456550.0       1688750.0    60    13   828 
   196.33822    64.860397       -456450.0       1688750.0    61    13   829 
   196.34031    64.860527       -456350.0       1688750.0    62    13   830 
   196.34240    64.860657       -456250.0       1688750.0    63    13   831 
   196.34448    64.860787       -456150.0       1688750.0    64    13   832 
   196.21335    64.851660       -462450.0       1688650.0     1    14   833 
   196.21543    64.851792       -462350.0       1688650.0     2    14   834 
   196.21752    64.851923       -462250.0       1688650.0     3    14   835 
   196.21961    64.852055       -462150.0       1688650.0     4    14   836 
   196.22169    64.852187       -462050.0       1688650.0     5    14   837 
   196.22378    64.852318       -461950.0       1688650.0     6    14   838 
   196.22586    64.852450       -461850.0       1688650.0     7    14   839 
   196.22795    64.852581       -461750.0       1688650.0     8    14   840 
   196.23003    64.852713       -461650.0       1688650.0     9    14   841 
   196.23212    64.852844       -461550.0       1688650.0    10    14   842 
   196.23421    64.852975       -461450.0       1688650.0    11    14   843 
   196.23629    64.853107       -461350.0       1688650.0    12    14   844 
   196.23838    64.853238       -461250.0       1688650.0    13    14   845 
   196.24046    64.853369       -461150.0       1688650.0    14    14   846 
   196.24255    64.853501       -461050.0       1688650.0    15    14   847 
   196.24464    64.853632       -460950.0       1688650.0    16    14   848 
   196.24672    64.853763       -460850.0       1688650.0    17    14   849 
   196.24881    64.853894       -460750.0       1688650.0    18    14   850 
   196.25089    64.854026       -460650.0       1688650.0    19    14   851 
   196.25298    64.854157       -460550.0       1688650.0    20    14   852 
   196.25507    64.854288       -460450.0       1688650.0    21    14   853 
   196.25715    64.854419       -460350.0       1688650.0    22    14   854 
   196.25924    64.854550       -460250.0       1688650.0    23    14   855 
   196.26133    64.854681       -460150.0       1688650.0    24    14   856 
   196.26341    64.854812       -460050.0       1688650.0    25    14   857 
   196.26550    64.854943       -459950.0       1688650.0    26    14   858 
   196.26758    64.855074       -459850.0       1688650.0    27    14   859 
   196.26967    64.855205       -459750.0       1688650.0    28    14   860 
   196.27176    64.855336       -459650.0       1688650.0    29    14   861 
   196.27384    64.855467       -459550.0       1688650.0    30    14   862 
   196.27593    64.855598       -459450.0       1688650.0    31    14   863 
   196.27802    64.855728       -459350.0       1688650.0    32    14   864 
   196.28010    64.855859       -459250.0       1688650.0    33    14   865 
   196.28219    64.855990       -459150.0       1688650.0    34    14   866 
   196.28427    64.856121       -459050.0       1688650.0    35    14   867 
   196.28636    64.856251       -458950.0       1688650.0    36    14   868 
   196.28845    64.856382       -458850.0       1688650.0    37    14   869 
   196.29053    64.856513       -458750.0       1688650.0    38    14   870 
   196.29262    64.856643       -458650.0       1688650.0    39    14   871 
   196.29471    64.856774       -458550.0       1688650.0    40    14   872 
   196.29679    64.856904       -458450.0       1688650.0    41    14   873 
   196.29888    64.857035       -458350.0       1688650.0    42    14   874 
   196.30097    64.857166       -458250.0       1688650.0    43    14   875 
   196.30305    64.857296       -458150.0       1688650.0    44    14   876 
   196.30514    64.857426       -458050.0       1688650.0    45    14   877 
   196.30723    64.857557       -457950.0       1688650.0    46    14   878 
   196.30931    64.857687       -457850.0       1688650.0    47    14   879 
   196.31140    64.857818       -457750.0       1688650.0    48    14   880 
   196.31349    64.857948       -457650.0       1688650.0    49    14   881 
   196.31557    64.858078       -457550.0       1688650.0    50    14   882 
   196.31766    64.858209       -457450.0       1688650.0    51    14   883 
   196.31975    64.858339       -457350.0       1688650.0    52    14   884 
   196.32183    64.858469       -457250.0       1688650.0    53    14   885 
   196.32392    64.858599       -457150.0       1688650.0    54    14   886 
   196.32601    64.858729       -457050.0       1688650.0    55    14   887 
   196.32809    64.858860       -456950.0       1688650.0    56    14   888 
   196.33018    64.858990       -456850.0       1688650.0    57    14   889 
   196.33227    64.859120       -456750.0       1688650.0    58    14   890 
   196.33435    64.859250       -456650.0       1688650.0    59    14   891 
   196.33644    64.859380       -456550.0       1688650.0    60    14   892 
   196.33853    64.859510       -456450.0       1688650.0    61    14   893 
   196.34062    64.859640       -456350.0       1688650.0    62    14   894 
   196.34270    64.859770       -456250.0       1688650.0    63    14   895 
   196.34479    64.859900       -456150.0       1688650.0    64    14   896 
   196.21366    64.850773       -462450.0       1688550.0     1    15   897 
   196.21574    64.850905       -462350.0       1688550.0     2    15   898 
   196.21783    64.851036       -462250.0       1688550.0     3    15   899 
   196.21991    64.851168       -462150.0       1688550.0     4    15   900 
   196.22200    64.851300       -462050.0       1688550.0     5    15   901 
   196.22409    64.851431       -461950.0       1688550.0     6    15   902 
   196.22617    64.851563       -461850.0       1688550.0     7    15   903 
   196.22826    64.851694       -461750.0       1688550.0     8    15   904 
   196.23034    64.851826       -461650.0       1688550.0     9    15   905 
   196.23243    64.851957       -461550.0       1688550.0    10    15   906 
   196.23452    64.852088       -461450.0       1688550.0    11    15   907 
   196.23660    64.852220       -461350.0       1688550.0    12    15   908 
   196.23869    64.852351       -461250.0       1688550.0    13    15   909 
   196.24077    64.852482       -461150.0       1688550.0    14    15   910 
   196.24286    64.852614       -461050.0       1688550.0    15    15   911 
   196.24495    64.852745       -460950.0       1688550.0    16    15   912 
   196.24703    64.852876       -460850.0       1688550.0    17    15   913 
   196.24912    64.853007       -460750.0       1688550.0    18    15   914 
   196.25120    64.853139       -460650.0       1688550.0    19    15   915 
   196.25329    64.853270       -460550.0       1688550.0    20    15   916 
   196.25538    64.853401       -460450.0       1688550.0    21    15   917 
   196.25746    64.853532       -460350.0       1688550.0    22    15   918 
   196.25955    64.853663       -460250.0       1688550.0    23    15   919 
   196.26163    64.853794       -460150.0       1688550.0    24    15   920 
   196.26372    64.853925       -460050.0       1688550.0    25    15   921 
   196.26581    64.854056       -459950.0       1688550.0    26    15   922 
   196.26789    64.854187       -459850.0       1688550.0    27    15   923 
   196.26998    64.854318       -459750.0       1688550.0    28    15   924 
   196.27206    64.854449       -459650.0       1688550.0    29    15   925 
   196.27415    64.854580       -459550.0       1688550.0    30    15   926 
